4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.08875E+1
4.05270E+1	8.09061E+1
4.05270E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05250E+1	8.09061E+1
4.05250E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.09061E+1
4.05250E+1	8.09061E+1
4.05250E+1	8.09061E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.09061E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.09061E+1
4.05250E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05250E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08893E+1
4.05260E+1	8.09061E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
4.05260E+1	8.08875E+1
