Iphoto vs Time
Notes: 90 pol, 30 mW, 9.45 mW on sample, on junction
Filename and original path: C:\Documents and Settings\Pavlo\Desktop\Data\2016\May 4\iphoto\1_9_1.txt
T_K
t_sec	Y1	X1	Idc	V	X	Y	Polarization	IphotoX2	IphotoY2	
8.35000E+1	1.42857E-5	1.22714E-2	1.73000E-4	3.31543E-3	-3.01100E-6	1.16000E-7	9.00001E+1	-1.60000E-7	9.00000E-8
8.40000E+1	1.42857E-5	1.22714E-2	1.75000E-4	3.31053E-3	-3.02200E-6	8.60000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
8.45000E+1	1.42857E-5	1.22714E-2	1.74000E-4	3.31823E-3	-2.99450E-6	7.80000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
8.50000E+1	1.42857E-5	1.22714E-2	1.76000E-4	3.29441E-3	-3.04750E-6	8.65000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
8.55000E+1	1.42857E-5	1.22714E-2	1.74000E-4	3.30002E-3	-2.97350E-6	8.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
8.60000E+1	1.42857E-5	1.22714E-2	1.75000E-4	3.30422E-3	-3.01350E-6	1.18000E-7	9.00001E+1	-1.60000E-7	9.00000E-8
8.65000E+1	1.42857E-5	1.22714E-2	1.80000E-4	3.28810E-3	-3.05150E-6	8.40000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
8.70000E+1	1.42857E-5	1.22714E-2	1.77000E-4	3.29371E-3	-3.02900E-6	1.17000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
8.75000E+1	1.42857E-5	1.22714E-2	1.82000E-4	3.30072E-3	-3.00000E-6	9.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
8.80000E+1	1.42857E-5	1.22714E-2	1.73000E-4	3.27339E-3	-3.01200E-6	7.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
8.85000E+1	1.42857E-5	1.22714E-2	1.71000E-4	3.28951E-3	-3.01300E-6	1.00500E-7	9.00001E+1	-1.70000E-7	7.00000E-8
8.90000E+1	1.42857E-5	1.22714E-2	1.82000E-4	3.30562E-3	-3.01800E-6	7.75000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
8.95000E+1	1.42857E-5	1.22714E-2	1.75000E-4	3.29371E-3	-3.08000E-6	1.22000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
9.00000E+1	1.42857E-5	1.22686E-2	1.77000E-4	3.30212E-3	-3.09600E-6	7.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
9.05000E+1	1.42857E-5	1.22686E-2	1.79000E-4	3.28951E-3	-3.02900E-6	1.29000E-7	9.00001E+1	-1.60000E-7	8.00000E-8
9.10000E+1	1.42857E-5	1.22686E-2	1.75000E-4	3.27619E-3	-3.07350E-6	7.60000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
9.15000E+1	1.42857E-5	1.22714E-2	1.74000E-4	3.24677E-3	-2.99350E-6	6.00000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
9.20000E+1	1.42857E-5	1.22714E-2	1.76000E-4	3.21314E-3	-2.98250E-6	1.20500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
9.25000E+1	1.42857E-5	1.22714E-2	1.80000E-4	3.19492E-3	-2.96550E-6	6.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
9.30000E+1	1.42857E-5	1.22714E-2	1.75000E-4	3.17530E-3	-2.90300E-6	1.09500E-7	9.00001E+1	-1.50000E-7	7.00000E-8
9.35000E+1	1.42857E-5	1.22743E-2	1.73000E-4	3.15008E-3	-2.97600E-6	6.25000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
9.40000E+1	1.42857E-5	1.22743E-2	1.75000E-4	3.13466E-3	-2.92550E-6	8.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
9.45000E+1	1.42857E-5	1.22743E-2	1.73000E-4	3.12696E-3	-2.91250E-6	7.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
9.50000E+1	1.42857E-5	1.22743E-2	1.76000E-4	3.11645E-3	-2.91450E-6	9.25000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
9.55000E+1	1.42857E-5	1.22743E-2	1.71000E-4	3.10454E-3	-2.93850E-6	1.15500E-7	9.00001E+1	-1.50000E-7	8.00000E-8
9.60000E+1	1.42857E-5	1.22771E-2	1.74000E-4	3.09263E-3	-2.88300E-6	6.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
9.65000E+1	1.42857E-5	1.22771E-2	1.73000E-4	3.07721E-3	-2.91000E-6	1.02000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
9.70000E+1	1.42857E-5	1.22771E-2	1.80000E-4	3.07091E-3	-2.88100E-6	7.05000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
9.75000E+1	1.42857E-5	1.22771E-2	1.72000E-4	3.05619E-3	-2.88400E-6	1.03500E-7	9.00001E+1	-1.70000E-7	9.00000E-8
9.80000E+1	1.42857E-5	1.22771E-2	1.74000E-4	3.03027E-3	-2.84250E-6	7.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
9.85000E+1	1.42857E-5	1.22771E-2	1.71000E-4	3.03237E-3	-2.89600E-6	9.90000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
9.90000E+1	1.42857E-5	1.22771E-2	1.78000E-4	3.01906E-3	-2.86200E-6	9.80000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
9.95000E+1	1.42857E-5	1.22771E-2	1.83000E-4	2.98823E-3	-2.83050E-6	8.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.00000E+2	1.42857E-5	1.22771E-2	1.74000E-4	2.99734E-3	-2.88400E-6	1.11000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.00500E+2	1.42857E-5	1.22771E-2	1.71000E-4	2.97212E-3	-2.77500E-6	7.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.01000E+2	1.42857E-5	1.22800E-2	1.78000E-4	2.92728E-3	-2.80350E-6	1.22500E-7	9.00001E+1	-1.60000E-7	8.00000E-8
1.01500E+2	1.42857E-5	1.22800E-2	1.71000E-4	2.94689E-3	-2.83450E-6	6.40000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.02000E+2	1.42857E-5	1.22800E-2	1.73000E-4	2.91256E-3	-2.75550E-6	6.85000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.02500E+2	1.42857E-5	1.22800E-2	1.83000E-4	2.88173E-3	-2.79150E-6	8.00000E-8	9.00001E+1	-1.50000E-7	8.00000E-8
1.03000E+2	1.42857E-5	1.22829E-2	1.71000E-4	2.89645E-3	-2.76350E-6	9.85000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.03500E+2	1.42857E-5	1.22829E-2	1.70000E-4	2.86702E-3	-2.77100E-6	9.65000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.04000E+2	1.42857E-5	1.22829E-2	1.82000E-4	2.81377E-3	-2.70950E-6	7.30000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.04500E+2	1.42857E-5	1.22829E-2	1.84000E-4	2.84320E-3	-2.75000E-6	6.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.05000E+2	1.42857E-5	1.22829E-2	1.78000E-4	2.79355E-3	-2.64900E-6	1.20500E-7	9.00001E+1	-1.50000E-7	8.00000E-8
1.05500E+2	1.42857E-5	1.22857E-2	1.77000E-4	2.75303E-3	-2.68800E-6	9.05000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.06000E+2	1.42857E-5	1.22857E-2	1.76000E-4	2.78315E-3	-2.68000E-6	6.40000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.06500E+2	1.71429E-5	1.22857E-2	1.85000E-4	2.74095E-3	-2.64650E-6	6.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.07000E+2	1.42857E-5	1.22857E-2	1.73000E-4	2.68730E-3	-2.59450E-6	9.85000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.07500E+2	1.42857E-5	1.22886E-2	1.77000E-4	2.71989E-3	-2.67400E-6	9.35000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.08000E+2	1.42857E-5	1.22886E-2	1.80000E-4	2.66547E-3	-2.54700E-6	6.80000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.08500E+2	1.71429E-5	1.22914E-2	1.78000E-4	2.60845E-3	-2.53500E-6	7.30000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.09000E+2	1.71429E-5	1.22914E-2	1.73000E-4	2.64686E-3	-2.56250E-6	8.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.09500E+2	1.71429E-5	1.22914E-2	1.75000E-4	2.59096E-3	-2.53650E-6	1.00000E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.10000E+2	1.71429E-5	1.22914E-2	1.80000E-4	2.52131E-3	-2.49300E-6	4.80000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.10500E+2	1.71429E-5	1.22914E-2	1.73000E-4	2.57011E-3	-2.51350E-6	9.65000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.11000E+2	1.71429E-5	1.22943E-2	1.74000E-4	2.51941E-3	-2.44200E-6	5.85000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.11500E+2	1.71429E-5	1.22943E-2	1.80000E-4	2.47440E-3	-2.41300E-6	9.25000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
1.12000E+2	1.71429E-5	1.22943E-2	1.75000E-4	2.51737E-3	-2.50750E-6	8.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.12500E+2	1.71429E-5	1.22943E-2	1.73000E-4	2.47068E-3	-2.43150E-6	9.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.13000E+2	1.71429E-5	1.22943E-2	1.79000E-4	2.39990E-3	-2.40450E-6	6.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.13500E+2	1.71429E-5	1.22971E-2	1.76000E-4	2.45158E-3	-2.42650E-6	9.40000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.14000E+2	1.71429E-5	1.22971E-2	1.85000E-4	2.39919E-3	-2.37100E-6	7.45000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.14500E+2	1.71429E-5	1.22971E-2	1.78000E-4	2.34154E-3	-2.33700E-6	9.85000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.15000E+2	1.71429E-5	1.22971E-2	1.80000E-4	2.39035E-3	-2.39550E-6	4.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.15500E+2	1.71429E-5	1.23000E-2	1.76000E-4	2.33501E-3	-2.27150E-6	8.15000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.16000E+2	1.71429E-5	1.23000E-2	1.76000E-4	2.27329E-3	-2.31450E-6	8.30000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.16500E+2	1.71429E-5	1.23000E-2	1.79000E-4	2.32722E-3	-2.33750E-6	1.04500E-7	9.00001E+1	-1.60000E-7	7.00000E-8
1.17000E+2	1.71429E-5	1.23029E-2	1.80000E-4	2.26500E-3	-2.23000E-6	4.05000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.17500E+2	1.71429E-5	1.23029E-2	1.75000E-4	2.22245E-3	-2.21550E-6	1.00000E-7	9.00001E+1	-1.70000E-7	7.00000E-8
1.18000E+2	1.71429E-5	1.23029E-2	1.74000E-4	2.26901E-3	-2.26800E-6	4.90000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.18500E+2	1.71429E-5	1.23057E-2	1.79000E-4	2.22996E-3	-2.21850E-6	5.65000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.19000E+2	1.71429E-5	1.23057E-2	1.80000E-4	2.17870E-3	-2.14700E-6	8.80000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.19500E+2	1.71429E-5	1.23057E-2	1.78000E-4	2.23060E-3	-2.25650E-6	7.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.20000E+2	1.71429E-5	1.23057E-2	1.81000E-4	2.19184E-3	-2.20750E-6	7.90000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.20500E+2	1.71429E-5	1.23057E-2	1.75000E-4	2.14865E-3	-2.16350E-6	4.50000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.21000E+2	1.71429E-5	1.23057E-2	1.73000E-4	2.20335E-3	-2.20700E-6	9.15000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.21500E+2	1.71429E-5	1.23057E-2	1.79000E-4	2.16017E-3	-2.18750E-6	8.05000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.22000E+2	1.71429E-5	1.23086E-2	1.72000E-4	2.09760E-3	-2.07250E-6	9.85000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
1.22500E+2	1.71429E-5	1.23086E-2	1.75000E-4	2.15139E-3	-2.19350E-6	6.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.23000E+2	1.71429E-5	1.23086E-2	1.82000E-4	2.10553E-3	-2.10700E-6	8.95000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.23500E+2	1.71429E-5	1.23086E-2	1.80000E-4	2.05989E-3	-2.11700E-6	4.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.24000E+2	1.71429E-5	1.23086E-2	1.82000E-4	2.11059E-3	-2.17000E-6	6.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.24500E+2	1.71429E-5	1.23086E-2	1.75000E-4	2.06832E-3	-2.07450E-6	4.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.25000E+2	1.71429E-5	1.23114E-2	1.73000E-4	2.02183E-3	-2.03700E-6	8.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.25500E+2	1.71429E-5	1.23114E-2	1.82000E-4	2.07724E-3	-2.14200E-6	7.75000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.26000E+2	1.71429E-5	1.23114E-2	1.73000E-4	2.04550E-3	-2.05650E-6	7.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.26500E+2	1.71429E-5	1.23114E-2	1.80000E-4	2.01600E-3	-2.07650E-6	4.90000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.27000E+2	1.71429E-5	1.23114E-2	1.81000E-4	2.06797E-3	-2.11100E-6	4.75000E-8	9.00001E+1	-1.50000E-7	7.00000E-8
1.27500E+2	1.71429E-5	1.23114E-2	1.82000E-4	2.05062E-3	-2.09600E-6	8.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.28000E+2	2.00000E-5	1.23114E-2	1.73000E-4	2.01734E-3	-2.01600E-6	6.85000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.28500E+2	1.71429E-5	1.23114E-2	1.73000E-4	2.06544E-3	-2.14750E-6	8.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.29000E+2	1.71429E-5	1.23114E-2	1.75000E-4	2.02689E-3	-2.02650E-6	4.85000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.29500E+2	1.71429E-5	1.23114E-2	1.82000E-4	1.99353E-3	-2.03000E-6	6.95000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.30000E+2	1.71429E-5	1.23114E-2	1.71000E-4	2.03967E-3	-2.10600E-6	4.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.30500E+2	1.71429E-5	1.23114E-2	1.73000E-4	2.00224E-3	-1.99700E-6	7.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.31000E+2	1.71429E-5	1.23114E-2	1.76000E-4	1.95653E-3	-2.00150E-6	5.85000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.31500E+2	1.71429E-5	1.23143E-2	1.81000E-4	2.00526E-3	-2.06200E-6	5.50000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.32000E+2	1.71429E-5	1.23143E-2	1.77000E-4	1.97310E-3	-1.97000E-6	4.75000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.32500E+2	1.71429E-5	1.23143E-2	1.83000E-4	1.93940E-3	-1.94600E-6	5.95000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.33000E+2	1.71429E-5	1.23143E-2	1.77000E-4	1.98040E-3	-2.05000E-6	6.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.33500E+2	2.00000E-5	1.23143E-2	1.79000E-4	1.96383E-3	-1.97550E-6	4.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.34000E+2	2.00000E-5	1.23143E-2	1.78000E-4	1.93933E-3	-1.98850E-6	4.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.34500E+2	2.00000E-5	1.23143E-2	1.76000E-4	1.97036E-3	-2.03950E-6	9.45000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.35000E+2	2.00000E-5	1.23143E-2	1.81000E-4	1.94775E-3	-2.04550E-6	8.15000E-8	9.00001E+1	-1.80000E-7	9.00000E-8
1.35500E+2	2.00000E-5	1.23143E-2	1.83000E-4	1.92107E-3	-1.95600E-6	3.60000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.36000E+2	1.71429E-5	1.23143E-2	1.78000E-4	1.94270E-3	-2.07550E-6	4.65000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
1.36500E+2	1.71429E-5	1.23143E-2	1.81000E-4	1.92170E-3	-1.93600E-6	7.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.37000E+2	1.71429E-5	1.23143E-2	1.76000E-4	1.89003E-3	-1.92000E-6	8.10000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.37500E+2	1.71429E-5	1.23143E-2	1.82000E-4	1.90716E-3	-2.04700E-6	6.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.38000E+2	1.71429E-5	1.23143E-2	1.75000E-4	1.88483E-3	-1.91950E-6	8.40000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.38500E+2	1.71429E-5	1.23143E-2	1.73000E-4	1.86117E-3	-1.89950E-6	2.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.39000E+2	2.00000E-5	1.23171E-2	1.79000E-4	1.87170E-3	-1.95250E-6	8.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.39500E+2	2.00000E-5	1.23171E-2	1.73000E-4	1.85310E-3	-1.92000E-6	5.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.40000E+2	2.00000E-5	1.23171E-2	1.77000E-4	1.82711E-3	-1.89550E-6	7.70000E-8	9.00001E+1	-1.60000E-7	9.00000E-8
1.40500E+2	2.00000E-5	1.23171E-2	1.75000E-4	1.84193E-3	-1.94850E-6	4.50000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.41000E+2	2.00000E-5	1.23171E-2	1.77000E-4	1.82065E-3	-1.86750E-6	8.05000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.41500E+2	1.71429E-5	1.23171E-2	1.80000E-4	1.78526E-3	-1.86700E-6	3.25000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.42000E+2	1.71429E-5	1.23200E-2	1.77000E-4	1.80240E-3	-1.91000E-6	6.75000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.42500E+2	1.71429E-5	1.23200E-2	1.75000E-4	1.77543E-3	-1.87050E-6	4.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.43000E+2	2.00000E-5	1.23200E-2	1.78000E-4	1.73913E-3	-1.79350E-6	6.95000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.43500E+2	2.00000E-5	1.23200E-2	1.69000E-4	1.75956E-3	-1.90800E-6	6.10000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.44000E+2	2.00000E-5	1.23200E-2	1.76000E-4	1.72740E-3	-1.79050E-6	6.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.44500E+2	2.00000E-5	1.23229E-2	1.85000E-4	1.69215E-3	-1.80200E-6	4.60000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.45000E+2	2.00000E-5	1.23229E-2	1.74000E-4	1.71750E-3	-1.82250E-6	4.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.45500E+2	2.00000E-5	1.23229E-2	1.69000E-4	1.68927E-3	-1.74300E-6	6.10000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.46000E+2	2.00000E-5	1.23229E-2	1.82000E-4	1.65213E-3	-1.73000E-6	5.15000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.46500E+2	2.00000E-5	1.23229E-2	1.72000E-4	1.68099E-3	-1.81400E-6	5.90000E-8	9.00001E+1	-1.70000E-7	9.00000E-8
1.47000E+2	2.00000E-5	1.23229E-2	1.77000E-4	1.64883E-3	-1.70850E-6	3.00000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.47500E+2	2.00000E-5	1.23257E-2	1.71000E-4	1.60964E-3	-1.67700E-6	2.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.48000E+2	2.00000E-5	1.23257E-2	1.78000E-4	1.64131E-3	-1.77050E-6	7.05000E-8	9.00001E+1	-1.50000E-7	7.00000E-8
1.48500E+2	2.00000E-5	1.23257E-2	1.83000E-4	1.60691E-3	-1.72500E-6	3.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.49000E+2	2.00000E-5	1.23257E-2	1.76000E-4	1.57685E-3	-1.66700E-6	2.75000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.49500E+2	2.00000E-5	1.23257E-2	1.73000E-4	1.61477E-3	-1.74450E-6	2.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.50000E+2	2.00000E-5	1.23257E-2	1.75000E-4	1.59174E-3	-1.67200E-6	5.90000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.50500E+2	2.00000E-5	1.23257E-2	1.72000E-4	1.54806E-3	-1.65650E-6	7.15000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.51000E+2	2.00000E-5	1.23257E-2	1.80000E-4	1.58675E-3	-1.71750E-6	3.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.51500E+2	2.00000E-5	1.23286E-2	1.82000E-4	1.53739E-3	-1.63600E-6	5.25000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.52000E+2	2.00000E-5	1.23286E-2	1.83000E-4	1.48697E-3	-1.52250E-6	2.25000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.52500E+2	2.00000E-5	1.23314E-2	1.73000E-4	1.52910E-3	-1.67350E-6	7.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.53000E+2	2.00000E-5	1.23314E-2	1.73000E-4	1.49645E-3	-1.58600E-6	1.70000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.53500E+2	2.00000E-5	1.23314E-2	1.75000E-4	1.47124E-3	-1.58000E-6	6.25000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.54000E+2	2.00000E-5	1.23314E-2	1.82000E-4	1.50937E-3	-1.66300E-6	3.50000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.54500E+2	2.00000E-5	1.23314E-2	1.73000E-4	1.45902E-3	-1.53000E-6	4.20000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.55000E+2	2.00000E-5	1.23314E-2	1.76000E-4	1.40481E-3	-1.55400E-6	6.05000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.55500E+2	2.00000E-5	1.23314E-2	1.76000E-4	1.44709E-3	-1.55750E-6	5.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.56000E+2	2.00000E-5	1.23343E-2	1.82000E-4	1.40530E-3	-1.52950E-6	5.40000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.56500E+2	2.00000E-5	1.23343E-2	1.79000E-4	1.36472E-3	-1.46900E-6	1.65000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.57000E+2	2.00000E-5	1.23343E-2	1.83000E-4	1.40692E-3	-1.52000E-6	6.65000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.57500E+2	2.00000E-5	1.23343E-2	1.82000E-4	1.36008E-3	-1.46600E-6	2.60000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.58000E+2	2.00000E-5	1.23343E-2	1.72000E-4	1.30391E-3	-1.41350E-6	6.25000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.58500E+2	2.00000E-5	1.23371E-2	1.78000E-4	1.34639E-3	-1.49700E-6	4.70000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.59000E+2	2.00000E-5	1.23371E-2	1.73000E-4	1.30194E-3	-1.41550E-6	2.95000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.59500E+2	2.00000E-5	1.23371E-2	1.77000E-4	1.26206E-3	-1.42100E-6	4.45000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.60000E+2	2.28571E-5	1.23371E-2	1.73000E-4	1.30285E-3	-1.41300E-6	2.65000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.60500E+2	2.00000E-5	1.23371E-2	1.78000E-4	1.26135E-3	-1.34850E-6	6.55000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.61000E+2	2.00000E-5	1.23371E-2	1.72000E-4	1.20370E-3	-1.34550E-6	2.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.61500E+2	2.00000E-5	1.23400E-2	1.81000E-4	1.24675E-3	-1.40100E-6	7.30000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.62000E+2	2.00000E-5	1.23400E-2	1.70000E-4	1.19900E-3	-1.31800E-6	5.00000E-10	9.00001E+1	-1.70000E-7	8.00000E-8
1.62500E+2	2.00000E-5	1.23429E-2	1.74000E-4	1.15223E-3	-1.25650E-6	3.00000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.63000E+2	2.00000E-5	1.23429E-2	1.72000E-4	1.19324E-3	-1.33600E-6	4.35000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.63500E+2	2.28571E-5	1.23429E-2	1.79000E-4	1.15265E-3	-1.27600E-6	6.55000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.64000E+2	2.28571E-5	1.23457E-2	1.82000E-4	1.10484E-3	-1.27600E-6	3.00000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.64500E+2	2.28571E-5	1.23457E-2	1.76000E-4	1.14683E-3	-1.23800E-6	2.25000E-8	9.00001E+1	-1.70000E-7	7.00000E-8
1.65000E+2	2.28571E-5	1.23457E-2	1.74000E-4	1.10849E-3	-1.23650E-6	5.35000E-8	9.00001E+1	-1.70000E-7	8.00000E-8
1.65500E+2	2.28571E-5	1.23457E-2	1.78000E-4	1.06987E-3	-1.14750E-6	3.05000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.66000E+2	2.28571E-5	1.23457E-2	1.81000E-4	1.10919E-3	-1.24900E-6	5.50000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
1.66500E+2	2.28571E-5	1.23486E-2	1.79000E-4	1.05919E-3	-1.15350E-6	1.30000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.67000E+2	2.28571E-5	1.23486E-2	1.75000E-4	1.02352E-3	-1.13750E-6	3.65000E-8	9.00001E+1	-1.60000E-7	8.00000E-8
1.67500E+2	2.28571E-5	1.23486E-2	1.78000E-4	1.06193E-3	-1.19900E-6	1.80000E-8	9.00001E+1	-1.60000E-7	7.00000E-8
